,Tweet,author_id,favorites,retweets,date,Label
6514,Samsung Galaxy J3 Pro Dual SIM https:// esabeel.com/product/samsun g-galaxy-j3-pro-dual-sim/ … pic.twitter.com/IWblqX59Q8,871344206954082304,0,0,2017-10-30 07:42:50,0
6515,Jual Samsung Galaxy J3 Pro Cod di Sumatera Utara #iklan mau beli klik disini kak http:// fifihape.com/?s=best+promote,889989709857832960,0,0,2017-10-30 07:42:47,0
6516,"[Mobile] WTS: 250, Samsung Galaxy , Note n8010 16gb wifi Tablet, B, 84 GBP on 10/30/2017 https:// goo.gl/fb/cD5Y8p",103407658,0,0,2017-10-30 07:42:37,0
6517,Samsung Galaxy S9 rumours point to design changes - http:// uSwitch.com (Tech) https:// goo.gl/fb/F5KjUj,440287944,0,0,2017-10-30 07:41:46,0
6518,????? Samsung Galaxy Note 8. ??????? Samsung 2017.: http:// youtu.be/r3AbkxLZ5q0?a ?? @YouTube,743885831119699968,0,0,2017-10-30 07:41:22,0
6519,The best Samsung Galaxy Note 8 deals in October 2017 http:// ift.tt/2ujy2m6,14225006,0,0,2017-10-30 07:41:21,0
6520,Bon plan : Le #Samsung Galaxy J3 2017 Noir à 189 ? ! https:// goo.gl/N97qpc pic.twitter.com/QFhJRJRSA2,4786507534,1,0,2017-10-30 07:40:59,0
6521,Samsung Galaxy Note 8 International Giveaway @androidauth #giveaway https:// wn.nr/dKBLrn,44027670,0,0,2017-10-30 07:40:59,0
6522,Checa mi nuevo post -> El #Samsung #Galaxy #J5 (2017) recibe una actualización de seguridad contra #BlueBorne https://www. androidsis.com/samsung-galaxy -j5-2017-recibe-una-actualizacion-de-seguridad-blueborne/ …,259865512,2,0,2017-10-30 07:40:38,0
6523,"Así será el Samsung Galaxy X, el móvil flexible de Samsung https:// goo.gl/fb/Z7KNT4",2174872699,0,0,2017-10-30 07:40:27,0
6524,"#Phoneoftheday is the amazing Samsung Galaxy S8 Plus, o2 network, 64gb for £559.99. 0% finance available, ask in store (T&C apply). pic.twitter.com/5I1TqewM27",624842182,0,0,2017-10-30 07:39:52,0
6525,"#2: Mture Schutzhülle Samsung Galaxy S8 Hülle , Kratzfeste Plating TPU Case für Galaxy S8 Bumper Case , Crystal Cl… http:// besteferien.de",731862220406161408,0,0,2017-10-30 07:39:12,0
6526,Samsung galaxy S8 And S8 Plus Review Hindi || SPInfoTechnology ~ SPInfoTechnology http:// fb.me/1mzD90bJ3,866297926229872640,0,0,2017-10-30 07:39:04,0
6527,I liked a @YouTube video http:// youtu.be/WOg6z1d4IZo?a Google Pixel 2 XL vs Samsung Galaxy Note 8,266690287,0,0,2017-10-30 07:39:01,0
6528,"Samsung Galaxy S9 ??????? ??????????? ?????? ??????: ? ???? ????????? ??????????, ??? Samsung ?????? ????????… #phone",913351568,0,0,2017-10-30 07:38:47,0
6529,#philiphines Samsung Galaxy A5 2017 32GB (Gold Sand) with Free Level U Pro and #shop #philiphines click http:// ph.fifihape.com/?s=shop+free,1327741897,0,0,2017-10-30 07:38:38,0
6530,The best Samsung Galaxy Note 8 deals in October 2017 http:// ift.tt/2ujy2m6,293415807,0,0,2017-10-30 07:38:26,0
6531,"Samsung Galaxy X ??????? ? ????? ???????????: Galaxy X ?? ?????? ???????? ?????????, ?? ?????? ??????? ?? ????? 100… http:// dlvr.it/PyJdmm pic.twitter.com/BBr9YIPdl6",3433211357,0,0,2017-10-30 07:38:07,0
6532,"¿Más rumores del Samsung Galaxy S9? Sí, ojo a su parte trasera http:// ift.tt/2gVIvDo",338432078,0,0,2017-10-30 07:38:06,0
6533,I added a video to a @YouTube playlist http:// youtu.be/9CGqiQqerG0?a Download Official Latest Samsung Galaxy ACE 3 GT-S7270L Stock Rom |,722569827542441984,0,0,2017-10-30 07:37:59,0
6534,Hard Case Baby Skin Samsung Galaxy A7... https://www. bukalapak.com/p/handphone/ak sesoris-handphone/casing-cover/ari5cz-jual-hard-case-baby-skin-samsung-galaxy-a710-a7-2016-soft-touch-slim-full-matte-dove-hardcase-gea-casing-cover?utm_source=twitter&utm_medium=sharelapak&utm_campaign=socmed …,294411961,0,0,2017-10-30 07:37:57,0
6535,"#7: Qissy® Carcasa Samsung Galaxy S7 Edge ,Todo incluido Anti-Scratch Ultra Slim Protective Case Cover para Samsun… http:// ift.tt/2yZB1Gc pic.twitter.com/FczHebbIWi",871769287,0,0,2017-10-30 07:37:38,0
6536,CONCORRA A UM IPHONE X E UM SAMSUNG GALAXY NOTE 8 https:// wn.nr/JsJfUH,911672386096857088,0,0,2017-10-30 07:37:28,0
6537,The best Samsung Galaxy Note 8 deals in October 2017 http:// ift.tt/2ujy2m6,2975196322,0,0,2017-10-30 07:37:13,0
6538,Samsung Galaxy S9 Tipster Suggests That The S9 Back Would Be Redone http:// geeksultd.com/2017/10/galaxy -s9-rear-leak/ … pic.twitter.com/2KEJ2rQRT2,730741059341291520,0,0,2017-10-30 07:36:42,0
6539,Samsung Galaxy S4 schwarz oder weiß Farbvergleich deutsch & HD http://www. youtube.com/watch?feature= player_embedded&v=DTP4lsivKmU … https://www. mobilepricenow.pk/2017/10/samsun g-galaxy-s4-schwarz-oder-weis-farbvergleich-deutsch-hd/ …,789020051613548544,0,0,2017-10-30 07:36:41,0
6540,GSMArena: Samsung Galaxy Note FE now hits the Philippines http:// ift.tt/2iO2ViB,84519507,0,0,2017-10-30 07:36:37,0
6541,200 passagers chanceux d'un avion reçoivent en cadeau un #Samsung Galaxy Note 8 http:// fr.blastingnews.com/technologies/2 017/10/200-passagers-chanceux-dun-avion-recoivent-en-cadeau-un-samsung-galaxy-note-8-002131147.html … pic.twitter.com/1BEK4DnIAB,953911933,1,0,2017-10-30 07:36:34,0
6542,Samsung Galaxy Note 8 International Giveaway @androidauth #giveaway https:// wn.nr/gDvTdt,121053487,1,0,2017-10-30 07:36:34,0
6543,Samsung Galaxy Note FE now hits the Philippines http:// ift.tt/2iO2ViB pic.twitter.com/HAyduQn0Lw,87995697,0,0,2017-10-30 07:36:17,0
6544,"Yes! Samsung Galaxy - they look sort of pixellated, I don't like it!",151971413,0,0,2017-10-30 07:36:11,0
6545,Enter for a chance to win a Samsung Galaxy Note8 + Gift Card prizes! #samsungtargettech #Sweepstakes Rules http:// bit.ly/2xyw8ns,476916140,0,0,2017-10-30 07:36:06,0
6546,Enter to #Win a Samsung Galaxy Note8 or a $275 Target GC! #Sweepstakes : https:// wn.nr/WqESMV #GalaxyNote8 #Giveaway #samsungtargettech,476916140,0,0,2017-10-30 07:35:59,0
6547,The best Samsung Galaxy Note 8 deals in October 2017 http://www. techradar.com/news/samsung-g alaxy-note-8-deals …,748096271144071169,0,0,2017-10-30 07:35:44,0
6548,Tecno Phantom 8 vs Samsung Galaxy S8 (Battle of the Flagships) | TechBukka https:// lnkd.in/gwpvk6G,23753345,0,0,2017-10-30 07:35:26,0
6549,40 Samsung Galaxy S5 se convierten en una plataforma para minar Bitcoins - https://www. hd-tecnologia.com/40-samsung-gal axy-s5-se-convierten-en-una-plataforma-para-minar-bitcoins/ … pic.twitter.com/pDg5U4QN31,228367302,11,3,2017-10-30 07:35:19,0
6550,Samsung Galaxy Note 8 International Giveaway! https:// wn.nr/gDp2Pj,1089690494,1,0,2017-10-30 07:35:10,0
6551,Hard Case Baby Skin Samsung Galaxy A3... https://www. bukalapak.com/p/handphone/ak sesoris-handphone/casing-cover/arhsk5-jual-hard-case-baby-skin-samsung-galaxy-a310-a3-2016-soft-touch-slim-full-matte-dove-hardcase-gea-casing-cover?utm_source=twitter&utm_medium=sharelapak&utm_campaign=socmed …,294411961,0,0,2017-10-30 07:35:07,0
6552,Google Pixel 2 XL VS Samsung Galaxy Note 8 ( FULL COMPARISON ) http:// youtu.be/uGNPdKspIc8?a,806454457961619456,0,0,2017-10-30 07:35:07,0
6553,Motomo Metal Case for Samsung Galaxy A3 A300 – Gold - http:// cekharga.ga/jual-motomo-me tal-case-for-samsung-galaxy-a3-a300-gold-cod-jakarta/ …,716329076542218241,0,0,2017-10-30 07:35:04,0
6554,Samsung galaxy note 5 can?m jsjsjhsjsusus vestel uzak dursun benden,919495002736218114,0,0,2017-10-30 07:34:59,0
6555,Samsung Galaxy S9 ??????? ??????????? ?????? ??????. #SamsungGalaxyS9 http://www. sotovik.ru/news/261852-sa msung-galaxy-s9-poluchit-obnovlennuju-zadnjuju-krishku.html …,50257645,0,0,2017-10-30 07:34:56,0
6556,Samsung Galaxy S9 And S9+ Will Get An Overhauled Rear Design http://www. kickedface.com/2017/10/samsun g-galaxy-s9-and-s9-will-get.html … pic.twitter.com/MXtti3GFYh,2231824970,0,0,2017-10-30 07:34:31,0
6557,????? ???????? Samsung Galaxy Note 10.1 Part 2 - ??????? ???? http:// youtu.be/nTApOCIF6Yk,916468316,0,0,2017-10-30 07:34:03,0
6558,Enter for a chance to win a Samsung Galaxy Note8 + Gift Card prizes! #samsungtargettech #Sweepstakes Rules http:// bit.ly/2xyw8ns,16877978,0,0,2017-10-30 07:33:41,0
6559,The best Samsung Galaxy Note 8 deals in October 2017 http:// ift.tt/2ujy2m6 ... pic.twitter.com/FLW2kdWcpV,964037262,0,0,2017-10-30 07:33:36,0
6560,?????? Samsung Galaxy A7 (2018) ??????? ? ????????? ? ??????????? Exynos 7885: ???????? GFXBench ??????? ?????????…,2327153311,0,0,2017-10-30 07:32:53,0
6561,Bon plan : Le Samsung Galaxy J3 2017 Noir à 189 ? ! http:// clubic.cc/2A0Xxgb,1034411449,0,0,2017-10-30 07:32:23,0
6562,Samsung Galaxy Note 8 International Giveaway! https:// wn.nr/yDwq6t,775537491994484736,1,0,2017-10-30 07:31:43,0
6563,Samsung #Galaxy #Centura Android Prepaid #Phone #news #digital #win #free #shop #gift #style #tech in http:// buff.ly/2wzx0n3 pic.twitter.com/cKfdO73OBO,795556742755184640,0,0,2017-10-30 07:31:28,0
6564,Samsung Galaxy S8 SM-G950U - 64GB - Orchid Gray (T-Mobile) Smartphone UNLOCKED http:// rover.ebay.com/rover/1/711-53 200-19255-0/1?ff3=2&toolid=10039&campid=5337938114&customid=Phones&item=232543189803&vectorid=229466&lgeo=1&utm_source=dlvr.it&utm_medium=twitter … pic.twitter.com/Y5YNvZXStP,896522593011879936,0,0,2017-10-30 07:31:27,0
6565,Samsung Galaxy S9 Bakal Sontek iPhone X?: Mengutip informasi dari akun pembocor… https:// goo.gl/fb/9MiRzP #wanita,202488680,0,0,2017-10-30 07:31:18,0
6566,Woorise Giveaway: Win a Samsung Galaxy Note 8 or an Apple iPhone X https:// woorise.com/wr/giveaway/wo orise-giveaway-win-a-samsung-galaxy-note-8-or-an-apple-iphone-x …,883029288508936193,0,0,2017-10-30 07:31:11,0
6567,Samsung Galaxy Note FE now hits the Philippines https://www. gsmarena.com/samsung_galaxy _note_fe_now_hits_the_philippines-news-27989.php …,10409622,0,0,2017-10-30 07:31:07,0
6568,Samsung Galaxy S7 32GB SM-G930T GSM T-Mobile/Unlocked 4G LTE Android Smartphone https://www. buypayoff.com/samsung-galaxy -s7-32gb-sm-g930t-gsm-t-mobileunlocked-4g-lte-android-smartphone/ …,154881723,0,0,2017-10-30 07:30:18,0
6569,ICYMI: 2017 World Championship Semifinals: Samsung Galaxy look for revenge in Finals rematch by @justaRAMdomdude http:// ggnetwork.tv/articles/2017- world-championship-semifinals-samsung-galaxy-look-for-revenge-in-finals-rematch …,3332981658,1,1,2017-10-30 07:30:03,0
6570,"¡No dejes escapar la información de la #Samsung Galaxy Tab A 2017!. 8"" para toda la familia. + info pulsando la foto https:// tecnologiaenelbolsillo.com/samsung-galaxy -tab-a-2017-toda-la-familia/ …",856929255019737088,0,0,2017-10-30 07:29:29,0
6571,Samsung Galaxy S9 potrebbe rinnovare la scocca https:// goo.gl/fb/TkKbvB,114510745,0,0,2017-10-30 07:29:06,0
6572,Bon plan : Le Samsung Galaxy J3 2017 Noir à 189 ? ! [...],3345551997,0,0,2017-10-30 07:29:06,0
6573,Samsung Galaxy Note 8 International Giveaway @androidauth #giveaway https:// wn.nr/DGjTjA,261736323,0,0,2017-10-30 07:28:28,0
6574,CONCORRA A UM IPHONE X E UM SAMSUNG GALAXY NOTE 8 https:// wn.nr/Z4Eh3C,870802345,0,0,2017-10-30 07:28:18,0
6575,Jio mun- 8240556010 Mobile- Samsung galaxy A5 2017 Altr num- 938990874 pic.twitter.com/OKAnpNETz2,918534510865555456,0,0,2017-10-30 07:28:13,0
6576,Recensione Samsung Galaxy Tab S3 by Smartphone Italia pic.twitter.com/Og908nYyRH,308357990,0,0,2017-10-30 07:27:21,0
6577,Nuevos detalles sobre el Samsung Galaxy X: el smartphone flexible que llegaría en 2018 http:// dlvr.it/PyJYcN pic.twitter.com/E8vwwidavv,388912217,0,0,2017-10-30 07:27:05,0
6578,Enter for a chance to win a Samsung Galaxy Note8 + Gift Card prizes! #samsungtargettech #Sweepstakes Rules http:// bit.ly/2xyw8ns,182775620,0,0,2017-10-30 07:27:02,0
6579,New post ( Samsung Galaxy S8 Plus grau-1&1 All-Net-Flat Special E-Netz) has been published on Buisness -Shop - https:// shop.ibusiness-oderbruch.info/samsung-galaxy -s8-plus-grau-11-all-net-flat-special-e-netz/ …,911560096756518913,0,0,2017-10-30 07:26:37,0
6580,' Samsung Galaxy Note 8 Dial Sim 6gb Orchid Grey' via @ebluejay - https://www. ebluejay.com/ads/item/67002 92 …,866344400611414016,0,0,2017-10-30 07:26:36,0
6581,9 things the Samsung Galaxy Note 8 can do that the iPhone can't http:// flip.it/aNaNOo,11784,0,0,2017-10-30 07:26:33,0
6582,Samsung Galaxy Note 8 N9500 64GB/6GB Unlocked Smartphone Pink http:// rafusen.feuersun.info/US/categories/ twt/?item=332430919336 …,227858172,0,0,2017-10-30 07:26:29,0
6583,samsung galaxy ??????????????????????????????,274484822,0,0,2017-10-30 07:26:20,0
6584,???? samsung galaxy ????,274484822,2,0,2017-10-30 07:26:08,0
6585,The Samsung Galaxy S8 could be getting one of the iPhone’s killer features https:// prescient.info/xFPf3ZKz/,574556494,1,1,2017-10-30 07:26:01,0
6586,Old Samsung Galaxy S5 Units upcycled as a Bitcoin Miner #samsung #upcycling #repurpose http://www. gizchina.com/2017/10/30/old -samsung-galaxy-s5-units-upcycled-bitcoin-miner/ … pic.twitter.com/QINmxDJ2qt,127674014,3,6,2017-10-30 07:25:54,0
6587,Samsung Galaxy S7 Edge Hands On! http:// techkrud.com/samsung-galaxy -s7-edge-hands/ …,1650874200,0,0,2017-10-30 07:25:50,0
6588,El Samsung Galaxy J5 (2017) recibe una actualización de seguridad contra BlueBorne http:// ift.tt/2ifNcow // Vía Androidsis pic.twitter.com/F38OcXXqVN,28340844,0,0,2017-10-30 07:25:34,0
6589,??? SAMSUNG GALAXY ?League of Legends WCS2016????,16378138,1,0,2017-10-30 07:25:28,0
6590,Bon plan : Le Samsung Galaxy J3 2017 Noir à 189 ? !,803884089795379200,0,0,2017-10-30 07:24:46,0
6591,"Moby michael kors iphone case, samsung galaxy phone case Get it here ---> ... https:// siresays.com/Customize-Phon e-Cases/moby-michael-kors-iphone-case-samsung-galaxy-phone-case/ … pic.twitter.com/jmiJ284bLT",858458490049708032,0,0,2017-10-30 07:24:29,0
6592,The best Samsung Galaxy http://www. techradar.com/news/phone-and -communications/mobile-phones/samsung-galaxy-s7-deals-1315484 …,1018999369,0,0,2017-10-30 07:24:16,0
6593,Nem piskóta: Galaxy telefonokból épített Bitcoin-bányát a Samsung #Galaxy #Samsung #mobiltelefon - http:// bit.ly/2zQ2PKq,85431613,1,0,2017-10-30 07:24:09,0
6594,iPhone 7 Plus vs Samsung Galaxy S7 Edge – Gaming Comparison! http://www. youtube.com/watch?feature= player_embedded&v=d4ZsHyLyKyo … https://www. mobilepricenow.pk/2017/10/iphone -7-plus-vs-samsung-galaxy-s7-edge-gaming-comparison/ …,789020051613548544,0,0,2017-10-30 07:23:44,0
6595,You can enter to win a Samsung Galaxy S8 from @Gamestashplay ! Check it out! https:// wn.nr/RqV3nx,2849791327,0,0,2017-10-30 07:23:41,0
6596,I liked a @YouTube video http:// youtu.be/xh47TG3vyuA?a Team WE x Samsung Galaxy (Mundial 2017 - Semifinal - Jogo 1),91678733,0,0,2017-10-30 07:23:01,0
6597,"#RD Así será el #Samsung Galaxy X, el móvil flexible de Samsung https:// goo.gl/fb/MbVKvt #rumores",2536783392,0,0,2017-10-30 07:22:49,0
6598,"Promo Smartphone Samsung Galaxy Diskon Hingga 10% + 2,8% Cashback #promo #cashback #erafone https://www. diskonix.com/erafone/promo- smartphone-samsung-galaxy-diskon-hingga-10-28-cashback-dari-erafone.html … pic.twitter.com/Vn8wXaYXBy",863104327912521729,0,0,2017-10-30 07:22:17,0
6599,Bon plan : Le Samsung Galaxy J3 2017 Noir à 189 ? !,18239824,0,0,2017-10-30 07:22:04,0
6600,Samsung Galaxy Tab 10.1 For Dummies By Dan Gookin PDF https:// bookslibland.com/samsung-galaxy -tab-10-1-for-dummies-by-dan-gookin-pdf/ … pic.twitter.com/DTqyHJ9xVm,846359344010706944,0,0,2017-10-30 07:21:37,0
6601,Samsung #Galaxy #Centura Android Prepaid #Phone #news #digital #win #free #shop #gift #style #tech in http:// buff.ly/2wzx0n3 pic.twitter.com/6CDlIJv60P,795556742755184640,0,0,2017-10-30 07:21:31,0
6602,El Samsung Galaxy J5 (2017) recibe una actualización de seguridad contra BlueBorne http:// dlvr.it/PyJW9F #Tecnologia pic.twitter.com/PeFwtpT2RC,167640585,1,1,2017-10-30 07:21:18,0
6603,Samsung Galaxy Note 8 International Giveaway! https:// wn.nr/x6wDdV,21953218,0,0,2017-10-30 07:21:18,0
6604,"Teste de velocidade: Samsung Galaxy Note 8 vs Huawei Mate 10, quem leva a melhor? http:// ift.tt/2gOos6u",122042593,2,0,2017-10-30 07:21:11,0
6605,El Samsung Galaxy J5 (2017) recibe una actualización de seguridad contra BlueBorne http:// dlvr.it/PyJVsf #Samsung #Androidsis,189774334,0,0,2017-10-30 07:21:09,0
6606,Samsung Galaxy Note 8 International Giveaway @androidauth #giveaway https:// wn.nr/x6wDdV,21953218,0,0,2017-10-30 07:21:09,0
6607,"Samsung Galaxy Note 8: El mejor teléfono del mundo, cómpralo al mejor precio http:// tuit.eu/2xZk12G",463623670,0,0,2017-10-30 07:21:03,0
6608,???????? Samsung Galaxy J3 (2016) SM-J320F LTE black http:// womanz-portal.ru/shopping-onlin e/%d1%81%d0%bc%d0%b0%d1%80%d1%82%d1%84%d0%be%d0%bd-samsung-galaxy-j3-2016-sm-j320f-lte-black-7/ …,719447103630675968,0,0,2017-10-30 07:20:56,0
6609,109.00€ http:// ebay.to/2hn7s7S NUEVO SAMSUNG GALAXY GRAND PRIME PLUS G532FDS 8GB DUAL SIM 4G SIM LIBRE ORO ... pic.twitter.com/5IGSP1m7La,2540707132,1,0,2017-10-30 07:20:38,0
6610,Iphone 8 Plus vs Samsung Galaxy Note 8 camera. I can say this battle is end up tie. Both perform extremely well. pic.twitter.com/6vnFywtog2,343402385,2,0,2017-10-30 07:20:29,0
6611,Cattive notizie per Samsung Galaxy S8 sull’aggiornamento Bixby 2.0: slitta l’uscita per S7?… http:// bit.ly/2yXP7bL pic.twitter.com/1sxn4Nl3bm,97891717,0,0,2017-10-30 07:20:02,0
6612,Samsung Galaxy Note 8 International Giveaway @androidauth #giveaway https:// wn.nr/yDwskF,17773992,0,0,2017-10-30 07:18:48,0
6613,SAMSUNG GALAXY NOTE 4 (N910F) DORADO por 19.00 € http:// tinyurl.com/y7vztx28,2281917895,0,0,2017-10-30 07:18:31,0
6614,El Samsung Galaxy J5 (2017) recibe una actualización de seguridad contra BlueBorne pic.twitter.com/kqct34YjU0,2879506912,0,0,2017-10-30 07:18:30,0
6615,Samsung Galaxy Note: Stift-Smartphone von 2011 bis heute http:// dlvr.it/PyJTrH,5725332,0,0,2017-10-30 07:18:06,0
6616,La gama media de Samsung Galaxy A llegará pisando fuerte en 2018 https://www. androidpit.es/la-gama-media- de-samsung-galaxy-a-llegara-pisando-fuerte-en-2018 … vía @AndroidPITes,1362102138,0,0,2017-10-30 07:17:52,0
6617,Nuevos detalles sobre el Samsung Galaxy X: el smartphone flexible que llegaría en 2018 - http:// feeds.weblogssl.com/~r/Xatakandroi d/~3/BISCkK9Bc9E/nuevos-detalles-sobre-el-samsung-galaxy-x-el-smartphone-flexible-que-llegaria-en-2018 …,48879518,0,0,2017-10-30 07:17:22,0
6618,"""Achterkant Samsung Galaxy S9/S9+ op de schop"" https://www. nieuwemobiel.nl/101518/11225/S amsung-overweegt-gewijzigde-achterkant-Galaxy-S9-en-S9-Plus.html …",21768775,0,0,2017-10-30 07:17:08,0
6619,"Así será el Samsung Galaxy X, el móvil flexible de Samsung https://www. tuexperto.com/2017/10/30/asi -sera-el-samsung-galaxy-x-el-movil-flexible-de-samsung/?utm_source=dlvr.it&utm_medium=twitter …",2217129926,0,0,2017-10-30 07:17:04,0
6620,"????? ???????? Samsung Galaxy Note 10.1 Wi-Fi, 3G, 16GB Part 1. http:// youtu.be/ViHtzy1YJQU",916468316,0,0,2017-10-30 07:17:01,0
6621,?????? Samsung Galaxy A7 (2018) ??????? ? ????????? ? ??????????? Exynos 7885: ???????? GFXBench ??????? ????????? ???????????…,1588869643,0,0,2017-10-30 07:16:48,0
6622,This is one Samsung I could work with! Samsung Galaxy Note 8 International Giveaway! https:// wn.nr/p5LzTm,108034267,0,0,2017-10-30 07:16:47,0
6623,Samsung Galaxy A7 (2018) with Exynos 7885 CPU and 6GB RAM Revealed by GeekBench Leak https:// news4c.com/samsung-galaxy -a7-2018-with-exynos-7885-cpu-and-6gb-ram-revealed-by-geekbench-leak/ … via @News4C,54687680,0,0,2017-10-30 07:16:45,0
6624,"Samsung Galaxy Note 8 Case High Impact Hybrid Dual Layer Protective Heavy Duty Rugged Cover Case, TPU ... - https:// topcellulardeals.com/product/samsun g-galaxy-note-8-case-high-impact-hybrid-dual-layer-protective-heavy-duty-rugged-cover-case-tpu-protection-shockproof-case-outdoor-sport-case-for-samsung-galaxy-note-8-black/ … pic.twitter.com/Q2nKDmqjju",537532165,0,0,2017-10-30 07:16:39,0
6625,Samsung Galaxy S9 y S9+: la compañía rediseñará la esperpéntica parte trasera de los dispositivos http:// ift.tt/2iJWgG2,730346593619058688,0,0,2017-10-30 07:16:35,0
6626,Samsung Galaxy S9 Bakal Sontek iPhone X? http:// dlvr.it/PyJT9B pic.twitter.com/PeNzCVADvT,47596019,2,0,2017-10-30 07:16:11,0
6627,Actualización del Samsung Galaxy J5 (2017) para protegerse contra Blueborne http:// dlvr.it/PyJTBS #Will_Cas #Android pic.twitter.com/2EDsChuSfA,1360735370,0,0,2017-10-30 07:16:11,0
6628,El Samsung Galaxy S9 cambiaría por completo su parte trasera http:// dlvr.it/PyJT16 #Will_Cas #Android pic.twitter.com/Gk0wYWi84a,1360735370,0,0,2017-10-30 07:16:06,0
6629,Iphone 7 Plus vs Samsung Galaxy Note 8 potrait mode. Note 8 performs really well for me. The colour and brightness are really nice. pic.twitter.com/nZQgwxL1ZP,343402385,7,4,2017-10-30 07:15:54,0
6630,Samsung Galaxy S9 y S9+: la compañía rediseñará la esperpéntica ... - https:// tecnoandroid.net/samsung-galaxy -s9-s9-plus-la-compania-redisenara-la-esperpentica-parte-trasera-los-dispositivos/ … #Android #Tecnologia #Smartphones #Moviles pic.twitter.com/rlD6kW1Jwg,3231530999,0,0,2017-10-30 07:15:16,0
6631,Enter for a chance to win a Samsung Galaxy Note8 + Gift Card prizes! #samsungtargettech #Sweepstakes Rules http:// bit.ly/2xyw8ns,255569208,0,0,2017-10-30 07:15:06,0
6632,Download Official Latest Samsung Galaxy ACE 3 GT-S7270 Stock Rom | Firmware Update: http:// youtu.be/MShAekPLrlU?a via @YouTube,722569827542441984,0,0,2017-10-30 07:14:57,0
6633,samsungmobileus: Main squeeze. Live Message Love Story created with the Samsung Galaxy Note8.... https:// tmblr.co/ZP6Swr2RUcVNV,216242374,0,0,2017-10-30 07:14:30,0
6634,@TMobileHelp I want a replacement Samsung galaxy edge 7. my phone is 32gb I want a 64gb with same phone because it has an image burn In BG,917702354773921794,0,0,2017-10-30 07:14:30,0
6635,Mon prochaine Etui Cuir personnaliser Samsung Galaxy Tab 3 Lite https:// adopteunecoque.com/samsung-galaxy -tab-3-lite-70-/445-etui-cuir-360-a-personnaliser-samsung-galaxy-tab-3-lite-3000004459115.html … pour ma tablette ^^,2385677785,0,0,2017-10-30 07:14:20,0
6636,Jual Samsung Galaxy J3 Pro Cod di Sumatera Selatan #iklan mau beli klik disini kak http:// fifihape.com/?s=best+promote,889989709857832960,0,0,2017-10-30 07:14:11,0
6637,Samsung Galaxy tab 3 Lite https:// lankanliving.com/samsung-galaxy -tab-3-lite/ …,914865358728818689,0,0,2017-10-30 07:13:49,0
6638,Samsung Galaxy Note 8 International Giveaway @androidauth #giveaway https:// wn.nr/vswfQj,14323135,0,1,2017-10-30 07:13:39,0
6639,Recensione Samsung Galaxy Tab S3 by Smartphone Italia http:// ift.tt/2yfyjgI pic.twitter.com/sXU5zFQlTA,1209864932,0,0,2017-10-30 07:13:36,0
6640,El Samsung Galaxy J5 (2017) recibe una actualización de seguridad contra BlueBorne - https://www. androidsis.com/samsung-galaxy -j5-2017-recibe-una-actualizacion-de-seguridad-blueborne/ … pic.twitter.com/8OjcFcqzrF,26595392,3,0,2017-10-30 07:13:29,0
6641,Enter for a chance to win a Samsung Galaxy Note8 + Gift Card prizes! #samsungtargettech #Sweepstakes Rules http:// bit.ly/2xyw8ns,20827160,0,0,2017-10-30 07:12:31,0
6642,Samsung Galaxy Note: Stift-Smartphone von 2011 bis heute http:// ift.tt/2iLfuev,2545910274,0,0,2017-10-30 07:12:24,0
6643,Samsung Galaxy Note 8 International Giveaway @androidauth #giveaway https:// wn.nr/Mskk2S,63941965,0,0,2017-10-30 07:11:38,0
6644,Precios del Samsung Galaxy Note 8 con Vodafone: ¿cómo comprar más barato? http:// ift.tt/2iKPq32 http:// pbs.twimg.com/media/DNYPtW8W sAAIZVZ.jpg?btz2=1111100930 …,3077639456,0,0,2017-10-30 07:11:09,0
6645,@TMobileHelp My Samsung galaxy edge 7 have a image burn in the background. I want to exchange this phone for a replacement but no help,917702354773921794,0,0,2017-10-30 07:11:05,0
6646,Samsung Galaxy S9 Bakal Sontek iPhone X? https:// goo.gl/fb/aEHzvs,570933887,0,0,2017-10-30 07:10:43,0
6647,Je vais t'en acheter une Samsung Galaxy S8!!!,2710531865,0,0,2017-10-30 07:10:38,0
6648,Samsung Galaxy S7/S7 edge on AT&T getting new update https:// thechies.wordpress.com/2017/10/30/sam sung-galaxy-s7s7-edge-on-att-getting-new-update/ … pic.twitter.com/a78cCIjmef,31406371,0,0,2017-10-30 07:10:25,0
6649,"Así será el Samsung Galaxy X, el móvil flexible de Samsung https://www. notasbit.com/item/389958/",766272502213517312,0,0,2017-10-30 07:10:06,0
6650,China offers: http:// i-love-china-tech.tk/2017/retro-cam era-pattern-abs-back-case-for-samsung-galaxy-trend-duos-s7562-black-grey/ … -Retro Camera Pattern ABS Back Case for Samsung Galaxy Trend Duos S7562 - B...,284105566,0,0,2017-10-30 07:09:14,0
6651,Samsung Galaxy po raz drugi w fina?ach Worlds 2017! http:// bit.ly/2gXbxCX #esport #league -of-legends pic.twitter.com/YYHoi6cuoi,849347099808460801,3,0,2017-10-30 07:09:06,0
6652,Enter for a chance to win a Samsung Galaxy Note8 + Gift Card prizes! #samsungtargettech #Sweepstakes Rules http:// bit.ly/2xyw8ns,2283999151,0,0,2017-10-30 07:08:47,0
